paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000023,2170,mi diranno «che bel fior.»
money-heist_paragraph_0000024,2170,"Questo è il fiore del partigiano,"
money-heist_paragraph_0000025,2170,"o bella ciao, bella ciao, bella ciao ciao ciao,"
money-heist_paragraph_0000026,2170,questo è il fiore del partigiano
money-heist_paragraph_0000027,2170,morto per la libertà
money-heist_paragraph_0000028,2170,"Esta mañana, me he levantado"
money-heist_paragraph_0000029,2170,"Bella ciao, bella ciao, bella ciao, ciao ciao"
money-heist_paragraph_0000030,2170,"Esta mañana, me he levantado"
money-heist_paragraph_0000031,2170,Y he descubierto al invasor
money-heist_paragraph_0000032,2170,"Compañero, quiero ir contigo (bella ciao)"
money-heist_paragraph_0000033,2170,"Bella ciao, bella ciao, bella ciao, ciao, ciao"
money-heist_paragraph_0000034,2170,"Oh compañero, quiero ir contigo"
money-heist_paragraph_0000035,2170,porque me siento aquí morir
money-heist_paragraph_0000036,2170,Y si yo caigo en la batalla
money-heist_paragraph_0000037,2170,"Bella ciao, bella ciao, bella ciao, ciao, ciao"
money-heist_paragraph_0000038,2170,Y si yo caigo en la batalla
money-heist_paragraph_0000039,2170,coge en tus manos mi fusil
money-heist_paragraph_0000040,2170,Cava una fosa en la montaña
money-heist_paragraph_0000041,2170,"Bella ciao, bella ciao, bella ciao, ciao, ciao."
money-heist_paragraph_0000042,2170,Cava una fosa en la montaña
money-heist_paragraph_0000043,2170,Bajo la sombra de una flor
money-heist_paragraph_0000044,2170,Así la gente cuando la vea
money-heist_paragraph_0000045,2170,"Oh bella ciao, bella ciao, bella ciao, ciao, ciao"
money-heist_paragraph_0000046,2170,Asi la gente cuando la vea
money-heist_paragraph_0000047,2170,Se dirá qué bella flor
money-heist_paragraph_0000001,2178,"Grândola, Vila Morena is a song featured in Money heist."
money-heist_paragraph_0000002,2178,"The song also represents Anti-Facists and Revolution to the Portuguese. it was being used as a radio-broadcast signal by the Portuguese Armed Forces Movement during their military coup operation in the morning of 25 April 1974, which lead to the Carnation Revolution and the transition to democracy in Portugal."
money-heist_paragraph_0000003,2178,"The song is featured in Money Heist, where it is played as a requiem version. This is also the song played where Tokyo is making her last stand against the Spanish army."
money-heist_paragraph_0000004,2178,"Grândola, vila morena"
money-heist_paragraph_0000005,2178,Terra da fraternidade
money-heist_paragraph_0000006,2178,O povo é quem mais ordena
money-heist_paragraph_0000007,2178,"Dentro de ti, ó cidade!"
money-heist_paragraph_0000008,2178,"Dentro de ti, ó cidade"
money-heist_paragraph_0000009,2178,O povo é quem mais ordena
money-heist_paragraph_0000010,2178,Terra da fraternidade
money-heist_paragraph_0000011,2178,"Grândola, vila morena!"
money-heist_paragraph_0000012,2178,Em cada esquina um amigo
money-heist_paragraph_0000013,2178,Em cada rosto igualdade
money-heist_paragraph_0000014,2178,"Grândola, vila morena"
money-heist_paragraph_0000015,2178,Terra da fraternidade!
money-heist_paragraph_0000016,2178,Terra da fraternidade
money-heist_paragraph_0000017,2178,"Grândola, vila morena"
money-heist_paragraph_0000018,2178,Em cada rosto igualdade
money-heist_paragraph_0000019,2178,O povo é quem mais ordena!
money-heist_paragraph_0000020,2178,À sombra duma azinheira
money-heist_paragraph_0000021,2178,Que já não sabia a idade
money-heist_paragraph_0000022,2178,Jurei ter por companheira
money-heist_paragraph_0000023,2178,Grândola a tua vontade!
money-heist_paragraph_0000024,2178,Grândola a tua vontade
money-heist_paragraph_0000025,2178,Jurei ter por companheira
money-heist_paragraph_0000026,2178,À sombra duma azinheira
money-heist_paragraph_0000027,2178,Que já não sabia a idade!
money-heist_paragraph_0000001,2211,"Money Heist: The Phenomenon






Attribution information

Director(s)
Luis AlfaroPablo Lejarreta


Writer(s)
Pablo LejarretaJavier Gómez Santander



Production information

Released
April 3, 2020


Run time
57 minutes


Language
Spanish



Money Heist: The Phenomenon (  Spanish:   La casa de papel: El fenómeno ) is a Spanish documentary that offers a behind-the-scenes look into the production of Money Heist."
money-heist_paragraph_0000002,2211,"A documentary on why and how ""Money Heist"" sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor."
money-heist_paragraph_0000003,2211,"This series tells the creators, actors, producers stories about the series and reveals the behind the scene secrets and some bloopers."
money-heist_paragraph_0000001,2213,"Money Heist: From Tokyo to Berlin





							Poster 1
							
						



							Poster 2
							
						



















General Information

Country of origin
Spain



Production Information

Distributor(s)
Netflix



Broadcast Information

Release date(s)
September 3, 2021


No. seasons
1


No. episodes
1"
money-heist_paragraph_0000002,2213,Money Heist: From Tokyo to Berlin is a Spanish documentary series about Money Heist.
money-heist_paragraph_0000003,2213,"The filmmakers and actors behind ""Money Heist"" characters like Tokyo and the Professor talk about the emotional artistic process of filming the series."
money-heist_paragraph_0000001,2216,"Episode 1 (Money Heist: From Tokyo to Berlin)









Season
Part
Number




1
1
1





Air date
September 3, 2021


Episode 1 (Money Heist: From Tokyo to Berlin) is the first episode of Netflix's Money Heist: From Tokyo to Berlin. It aired on September 3, 2021."
money-heist_paragraph_0000002,2216,"The filmmakers and actors behind ""Money Heist"" open up about their emotional artistic process while filming the first half of the final season."
money-heist_paragraph_0000001,2242,"Escape Valve









Part
Number




5
06





Air date
December 3, 2021


Director
Koldo Serra & Álex Rodrigo


Executive Producer(s)
Javier Gómez Santander, Migue Amoedo & Esther Martínez Lobato


Writer(s)
Javier Gómez Santander, Álex Pina, Juanjo Ramírez Mascaró, Juan Salvador López, David Barrocal & Esther Martínez Lobato



Chronology


← Previous
Next →




Live Many Lives
Wishful Thinking





Escape Valve (  Spanish:   Válvulas de escape ) is the sixth episode of Part 5 of Netflix's Money Heist. It aired on December 3, 2021."
money-heist_paragraph_0000002,2242,"Sierra takes advantage of the Professor's grief and gains the upper hand. Meanwhile, the team deals with the emotional fallout of their dead friend."
money-heist_paragraph_0000001,2243,"Wishful Thinking









Part
Number




5
07





Air date
December 3, 2021


Director
Albert Pintó


Executive Producer(s)
Javier Gómez Santander, Migue Amoedo & Esther Martínez Lobato


Writer(s)
Javier Gómez Santander, Álex Pina, Juanjo Ramírez Mascaró, Juan Salvador López, David Barrocal & Esther Martínez Lobato



Chronology


← Previous
Next →




Escape Valve
The Elegance Theory





Wishful Thinking (  Spanish:   Ciencia ilusionada ) is the seventh episode of Part 5 of Netflix's Money Heist. It aired on December 3, 2021."
money-heist_paragraph_0000002,2243,"Tamayo mounts a manhunt in his neighborhood as his foes hide. In the past, Berlin and Palermo explain how they plan on getting the gold out of the bank."
money-heist_paragraph_0000001,2244,"The Elegance Theory









Part
Number




5
08





Air date
December 3, 2021


Director
Álex Rodrigo


Executive Producer(s)
Javier Gómez Santander, Migue Amoedo & Esther Martínez Lobato


Writer(s)
Javier Gómez Santander, Álex Pina, David Barrocal & Esther Martínez Lobato



Chronology


← Previous
Next →




Wishful Thinking
Pillow Talk





The Elegance Theory (  Spanish:   La Teoría de La Elegancia ) is the eighth episode of Part 5 of Netflix's Money Heist. It aired on December 3, 2021."
money-heist_paragraph_0000002,2244,"Tamayo hunts for the gold as the team races against the clock. Mónica worries she's having a psychotic break. Years earlier, Berlin is deceived."
money-heist_paragraph_0000001,2245,"Pillow Talk









Part
Number




5
09





Air date
December 3, 2021


Director
Koldo Serra


Executive Producer(s)
Javier Gómez Santander, Migue Amoedo & Esther Martínez Lobato


Writer(s)
Javier Gómez Santander, Álex Pina, Juan Salvador López & David Barrocal



Chronology


← Previous
Next →




The Elegance Theory
A Family Tradition





Pillow Talk (  Spanish:   Lo Que Se Habla en la Cama ) is the ninth episode of Part 5 of Netflix's Money Heist. It aired on December 3, 2021."
money-heist_paragraph_0000002,2245,"The Professor is left reeling after his tactics are used against him, and when it seems like all hope is lost, he makes a bold decision."
money-heist_paragraph_0000001,2246,"A Family Tradition









Part
Number




5
10





Air date
December 3, 2021


Director
Jesús Colmenar


Executive Producer(s)
Javier Gómez Santander, Migue Amoedo & Esther Martínez Lobato


Writer(s)
Javier Gómez Santander, Álex Pina, Juan Salvador López, David Barrocal & Esther Martínez Lobato



Chronology


← Previous




Pillow Talk





A Family Tradition (  Spanish:   Una Tradición Familiar ) is the tenth and final episode of Part 5. It is also the series finale of Netflix's Money Heist. It aired on December 3, 2021."
